Date,Price
2023-09-12,0.9478
2023-09-11,0.9305
2023-09-10,0.9468
2023-09-09,0.9501
2023-09-08,0.9504
2023-09-07,0.9515
2023-09-06,0.949
2023-09-05,0.9482
2023-09-04,0.9494
2023-09-03,0.9522
2023-09-02,0.9499
2023-09-01,0.9456
2023-08-31,0.9536
2023-08-30,0.9671
2023-08-29,0.9747
2023-08-28,0.9503
2023-08-27,0.9517
2023-08-26,0.9501
2023-08-25,0.9501
2023-08-24,0.951
2023-08-23,0.9611
2023-08-22,0.9481
2023-08-21,0.9556
2023-08-20,0.9598
2023-08-19,0.955
2023-08-18,0.9551
2023-08-17,0.9754
2023-08-16,0.997
2023-08-15,0.9992
2023-08-14,1.003
2023-08-13,1.0047
2023-08-12,1.004
2023-08-11,1.0031
2023-08-10,1.0041
2023-08-09,1.0052
2023-08-08,1.0104
2023-08-07,0.9977
2023-08-06,0.9987
2023-08-05,0.9993
2023-08-04,0.9955
2023-08-03,1.0025
2023-08-02,1.0013
2023-08-01,1.003
2023-07-31,1.0033
2023-07-30,1.0041
2023-07-29,1.0084
2023-07-28,1.007
2023-07-27,1.0033
2023-07-26,1.0091
2023-07-25,1.0034
2023-07-24,1.0012
2023-07-23,1.0137
2023-07-22,1.0114
2023-07-21,1.0124
2023-07-20,1.0094
2023-07-19,1.0135
2023-07-18,1.0107
2023-07-17,1.0108
2023-07-16,1.0176
2023-07-15,1.018
2023-07-14,1.0148
2023-07-13,1.0335
2023-07-12,1.0126
2023-07-11,1.0141
2023-07-10,1.0187
2023-07-09,1.0113
2023-07-08,1.0081
2023-07-07,1.0114
2023-07-06,1.0128
2023-07-05,1.019
2023-07-04,1.0244
2023-07-03,1.0302
2023-07-02,1.0171
2023-07-01,1.0184
2023-06-30,1.0174
2023-06-29,1.0059
2023-06-28,1.0022
2023-06-27,1.0137
2023-06-26,1.0059
2023-06-25,1.0143
2023-06-24,1.0125
2023-06-23,1.0173
2023-06-22,1.0091
2023-06-21,1.0095
2023-06-20,0.9818
2023-06-19,0.9657
2023-06-18,0.9632
2023-06-17,0.9627
2023-06-16,0.9624
2023-06-15,0.9459
2023-06-14,0.9552
2023-06-13,0.955
2023-06-12,0.9547
2023-06-11,0.9591
2023-06-10,0.9548
2023-06-09,0.9664
2023-06-08,0.9687
2023-06-07,0.9659
2023-06-06,0.9738
2023-06-05,0.9591
2023-06-04,0.9795
2023-06-03,0.9769
2023-06-02,0.9794
2023-06-01,0.9735
2023-05-31,0.975
2023-05-30,0.9846
2023-05-29,0.9823
2023-05-28,0.9787
2023-05-27,0.9703
2023-05-26,0.9711
2023-05-25,0.9664
2023-05-24,0.9643
2023-05-23,0.9755
2023-05-22,0.9703
2023-05-21,0.9702
2023-05-20,0.9718
2023-05-19,0.9703
2023-05-18,0.9685
2023-05-17,0.9749
2023-05-16,0.9725
2023-05-15,0.9751
2023-05-14,0.9696
2023-05-13,0.969
2023-05-12,0.964
2023-05-11,0.9682
2023-05-10,0.9785
2023-05-09,0.9771
2023-05-08,0.976
2023-05-07,0.9884
2023-05-06,0.9864
2023-05-05,0.9999
2023-05-04,0.9873
2023-05-03,0.9841
2023-05-02,0.9882
2023-05-01,0.9787
2023-04-30,0.9944
2023-04-29,0.994
2023-04-28,0.9941
2023-04-27,0.9974
2023-04-26,0.982
2023-04-25,0.9843
2023-04-24,0.9766
2023-04-23,0.9779
2023-04-22,0.9812
2023-04-21,0.9752
2023-04-20,0.9889
2023-04-19,0.9954
2023-04-18,1.0083
2023-04-17,1.0053
2023-04-16,1.0111
2023-04-15,1.0082
2023-04-14,1.01
2023-04-13,0.9992
2023-04-12,0.9871
2023-04-11,0.9883
2023-04-10,0.983
2023-04-09,0.9771
2023-04-08,0.9755
2023-04-07,0.9755
2023-04-06,0.9768
2023-04-05,0.9815
2023-04-04,0.9776
2023-04-03,0.9739
2023-04-02,0.9696
2023-04-01,0.9758
2023-03-31,0.9778
2023-03-30,0.9693
2023-03-29,0.9763
2023-03-28,0.9693
2023-03-27,0.9574
2023-03-26,0.968
2023-03-25,0.9607
2023-03-24,0.9636
2023-03-23,0.9761
2023-03-22,0.9628
2023-03-21,0.9747
2023-03-20,0.9697
2023-03-19,0.9737
2023-03-18,0.971
2023-03-17,0.9623
2023-03-16,0.9413
2023-03-15,0.9383
2023-03-14,0.9442
2023-03-13,0.9389
2023-03-12,0.8962
2023-03-11,0.8932
2023-03-10,0.8761
2023-03-09,0.8709
2023-03-08,0.9171
2023-03-07,0.9146
2023-03-06,0.9193
2023-03-05,0.9215
2023-03-04,0.9171
2023-03-03,0.9178
2023-03-02,0.948
2023-03-01,0.9474
2023-02-28,0.9437
2023-02-27,0.9432
2023-02-26,0.9511
2023-02-25,0.9325
2023-02-24,0.9415
2023-02-23,0.9514
2023-02-22,0.9479
2023-02-21,0.9561
2023-02-20,0.9604
2023-02-19,0.958
2023-02-18,0.9579
2023-02-17,0.9615
2023-02-16,0.9568
2023-02-15,0.954
2023-02-14,0.9347
2023-02-13,0.9191
2023-02-12,0.9308
2023-02-11,0.9251
2023-02-10,0.9261
2023-02-09,0.9306
2023-02-08,0.939
2023-02-07,0.9439
2023-02-06,0.9404
2023-02-05,0.9369
2023-02-04,0.9462
2023-02-03,0.9441
2023-02-02,0.9484
2023-02-01,0.943
2023-01-31,0.9363
2023-01-30,0.9314
2023-01-29,0.9428
2023-01-28,0.9355
2023-01-27,0.9387
2023-01-26,0.9384
2023-01-25,0.9346
2023-01-24,0.939
2023-01-23,0.9411
2023-01-22,0.9358
2023-01-21,0.9434
2023-01-20,0.9379
2023-01-19,0.9213
2023-01-18,0.9144
2023-01-17,0.9253
2023-01-16,0.9259
2023-01-15,0.92
2023-01-14,0.9184
2023-01-13,0.8963
2023-01-12,0.8939
2023-01-11,0.8704
2023-01-10,0.8701
2023-01-09,0.8646
2023-01-08,0.8552
2023-01-07,0.8532
2023-01-06,0.8539
2023-01-05,0.8503
2023-01-04,0.8493
2023-01-03,0.8381
2023-01-02,0.8411
2023-01-01,0.8348
2022-12-31,0.8344
2022-12-30,0.8347
2022-12-29,0.833
2022-12-28,0.8326
2022-12-27,0.8374
2022-12-26,0.8418
2022-12-25,0.8379
2022-12-24,0.843
2022-12-23,0.8423
2022-12-22,0.8418
2022-12-21,0.8397
2022-12-20,0.8414
2022-12-19,0.8282
2022-12-18,0.8321
2022-12-17,0.8287
2022-12-16,0.8348
2022-12-15,0.8503
2022-12-14,0.8598
2022-12-13,0.8623
2022-12-12,0.8462
2022-12-11,0.846
2022-12-10,0.8493
2022-12-09,0.8461
2022-12-08,0.8507
2022-12-07,0.8357
2022-12-06,0.8425
2022-12-05,0.8426
2022-12-04,0.8504
2022-12-03,0.8445
2022-12-02,0.8518
2022-12-01,0.8454
2022-11-30,0.8539
2022-11-29,0.8327
2022-11-28,0.8153
2022-11-27,0.8278
2022-11-26,0.8268
2022-11-25,0.8256
2022-11-24,0.8258
2022-11-23,0.8234
2022-11-22,0.813
2022-11-21,0.8006
2022-11-20,0.8328
2022-11-19,0.8425
2022-11-18,0.8427
2022-11-17,0.8411
2022-11-16,0.8411
2022-11-15,0.8554
2022-11-14,0.8372
2022-11-13,0.8392
2022-11-12,0.8548
2022-11-11,0.8461
2022-11-10,0.884
2022-11-09,0.82
2022-11-08,0.8677
2022-11-07,0.956
2022-11-06,0.9601
2022-11-05,0.9661
2022-11-04,0.967
2022-11-03,0.9373
2022-11-02,0.9286
2022-11-01,0.9469
2022-10-31,0.944
2022-10-30,0.9522
2022-10-29,0.9579
2022-10-28,0.9424
2022-10-27,0.9434
2022-10-26,0.9433
2022-10-25,0.927
2022-10-24,0.8856
2022-10-23,0.8846
2022-10-22,0.8784
2022-10-21,0.8759
2022-10-20,0.8699
2022-10-19,0.8746
2022-10-18,0.8766
2022-10-17,0.8841
2022-10-16,0.8795
2022-10-15,0.8707
2022-10-14,0.8758
2022-10-13,0.8733
2022-10-12,0.8679
2022-10-11,0.8638
2022-10-10,0.8724
2022-10-09,0.8767
2022-10-08,0.8772
2022-10-07,0.8781
2022-10-06,0.8894
2022-10-05,0.8895
2022-10-04,0.8913
2022-10-03,0.8784
2022-10-02,0.8726
2022-10-01,0.874
2022-09-30,0.8814
2022-09-29,0.8811
2022-09-28,0.8838
2022-09-27,0.8788
2022-09-26,0.8863
2022-09-25,0.8782
2022-09-24,0.8878
2022-09-23,0.8754
2022-09-22,0.8867
2022-09-21,0.8807
2022-09-20,0.8882
2022-09-19,0.8947
2022-09-18,0.8966
2022-09-17,0.9099
2022-09-16,0.9018
2022-09-15,0.9105
2022-09-14,0.9186
2022-09-13,0.919
2022-09-12,0.9492
2022-09-11,0.9477
2022-09-10,0.9456
2022-09-09,0.942
2022-09-08,0.9164
2022-09-07,0.9049
2022-09-06,0.9008
2022-09-05,0.9109
2022-09-04,0.911
2022-09-03,0.9061
2022-09-02,0.9096
2022-04-09,0.889
2022-04-08,0.8889
2022-04-07,0.8885
2022-04-06,0.8883
2022-04-05,0.8879
2022-04-04,0.8875
2022-04-03,0.8877
2022-04-02,0.88
2022-04-01,0.8804
2022-03-31,0.8801
2022-03-30,0.8799
2022-03-29,0.8796
2022-03-28,0.8813
2022-03-27,0.8815
2022-03-26,0.8813
2022-03-25,0.8808
2022-03-24,0.8812
2022-03-23,0.8809
2022-03-22,0.8803
2022-03-21,0.8804
2022-03-20,0.8782
2022-03-19,0.879
2022-03-18,0.8796
2022-03-17,0.8792
2022-03-16,0.879
2022-03-15,0.8789
2022-03-14,0.8789
2022-03-13,0.8789
2022-03-12,0.8791
2022-03-11,0.879
2022-03-10,0.8796
2022-03-09,0.8797
2022-03-08,0.8798
2022-03-07,0.8793
2022-03-06,0.8798
2022-03-05,0.8796
2022-03-04,0.8797
2022-03-03,0.8778
2022-03-02,0.8773
2022-03-01,0.8771
2022-02-28,0.8777
2022-02-27,0.8774
2022-02-26,0.8781
2022-02-25,0.8778
2022-02-24,0.8789
2022-02-23,0.8792
2022-02-22,0.8775
2022-02-21,0.8766
2022-02-20,0.8766
2022-02-19,0.8774
2022-02-18,0.8789
2022-02-17,0.8785
2022-02-16,0.8788
2022-02-15,0.8795
2022-02-14,0.8794
2022-02-13,0.8806
2022-02-12,0.8795
2022-02-11,0.8795
2022-02-10,0.8797
2022-02-09,0.8798
2022-02-08,0.8791
2022-02-07,0.8789
2022-02-06,0.8781
2022-02-05,0.8782
2022-02-04,0.8782
2022-02-03,0.8784
2022-02-02,0.8791
